id,date,commodity,unit,min,max,avg
20079,2026-07-21,च्याउ(डल्ले),के जी,350.0,400.0,376.67
20080,2026-07-21,छ्यापी सुकेको,के.जी.,180.0,200.0,190.0
20081,2026-07-21,जिरीको साग,के.जी.,90.0,100.0,95.0
20082,2026-07-21,जुनार,के.जी.,270.0,300.0,285.0
20083,2026-07-21,झिगूनी,के.जी.,60.0,70.0,65.0
20084,2026-07-21,टाटे सिमी,के.जी.,70.0,80.0,73.75
20085,2026-07-21,तरबुजा(हरियो),के.जी.,60.0,70.0,65.0
20086,2026-07-21,ताजा माछा(छडी),के जी,280.0,300.0,290.0
20087,2026-07-21,ताजा माछा(बचुवा),के जी,280.0,300.0,290.0
20088,2026-07-21,ताजा माछा(रहु),के जी,320.0,340.0,330.0
20089,2026-07-21,तामा,के.जी.,140.0,160.0,150.0
20090,2026-07-21,तितो करेला,के.जी.,40.0,50.0,45.0
20091,2026-07-21,तोफु,के.जी.,140.0,160.0,150.0
20092,2026-07-21,तोरीको साग,के.जी.,90.0,110.0,100.0
20093,2026-07-21,नरिवल(काँचो),के जी,60.0,80.0,70.0
20094,2026-07-21,नरिवल(हरियो),के जी,150.0,170.0,160.0
20095,2026-07-21,नासपाती(लोकल),के.जी.,100.0,110.0,105.0
20096,2026-07-21,न्यूरो,के.जी.,90.0,100.0,95.0
20097,2026-07-21,परवर(तराई),केजी,40.0,50.0,45.0
20098,2026-07-21,परवर(लोकल),के.जी.,40.0,50.0,45.0
20099,2026-07-21,पार्सले,के.जी.,400.0,500.0,450.0
20100,2026-07-21,पालूगो साग,के.जी.,100.0,120.0,107.5
20101,2026-07-21,पिंडालू,के.जी.,70.0,80.0,75.0
20102,2026-07-21,पुदीना,के.जी.,250.0,300.0,275.0
20103,2026-07-21,प्याज सुकेको (भारतीय),के.जी.,54.0,57.0,55.63
20104,2026-07-21,प्याज हरियो,के.जी.,80.0,100.0,92.5
20105,2026-07-21,फर्सी पाकेको,के.जी.,50.0,60.0,55.0
20106,2026-07-21,बन्दा(लोकल),के.जी.,20.0,30.0,25.0
20107,2026-07-21,बोडी(तने),के.जी.,80.0,90.0,85.0
20108,2026-07-21,ब्रोकाउली,के.जी.,100.0,120.0,108.0
20109,2026-07-21,भटमासकोशा,के.जी.,80.0,90.0,85.0
20110,2026-07-21,भन्टा डल्लो,के.जी.,50.0,60.0,55.0
20111,2026-07-21,भन्टा लाम्चो,के.जी.,40.0,50.0,43.75
20112,2026-07-21,भिण्डी,के.जी.,40.0,50.0,45.83
20113,2026-07-21,भुई कटहर,प्रति गोटा,180.0,200.0,190.0
20114,2026-07-21,भेडे खु्र्सानी,के.जी.,40.0,50.0,45.0
20115,2026-07-21,मकै बोडी,केजी,50.0,60.0,54.0
20116,2026-07-21,माछा सुकेको,के.जी.,800.0,1000.0,900.0
20117,2026-07-21,मूला रातो,के.जी.,25.0,35.0,30.0
20118,2026-07-21,मेवा(नेपाली),के.जी.,80.0,90.0,85.0
20119,2026-07-21,मेवा(भारतीय),केजी,100.0,120.0,110.0
20120,2026-07-21,राजा च्याउ,के.जी.,300.0,320.0,310.0
20121,2026-07-21,रातो आलु(गोलो),के जी,42.0,47.0,45.0
20122,2026-07-21,रातो बन्दा,के.जी.,30.0,40.0,35.0
20123,2026-07-21,रायो साग,के.जी.,120.0,140.0,130.0
20124,2026-07-21,रुख कटहर,के.जी.,40.0,50.0,45.0
20125,2026-07-21,लसुन सुकेको चाइनिज,के.जी.,200.0,230.0,212.5
20126,2026-07-21,लसुन सुकेको नेपाली,के.जी.,180.0,200.0,190.0
20127,2026-07-21,लसुन हरियो,के.जी.,80.0,100.0,90.0
20128,2026-07-21,लौका,के.जी.,50.0,60.0,55.0
20129,2026-07-21,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
20130,2026-07-21,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,20.83
20131,2026-07-21,सेलरी,के.जी.,180.0,200.0,190.0
20132,2026-07-21,स्कूस,के.जी.,40.0,50.0,45.0
20133,2026-07-21,स्याउ(फूजी),के जी,280.0,300.0,290.0
20134,2026-07-21,हरियो धनिया,के.जी.,150.0,200.0,175.0
20135,2026-07-21,हरियो फर्सी(डल्लो),केजी,40.0,50.0,45.0
20136,2026-07-22,अदुवा,के.जी.,200.0,230.0,215.0
20137,2026-07-22,अनार,के.जी.,450.0,500.0,475.0
20138,2026-07-22,आँप(दसहरी),केजी,160.0,180.0,170.0
20139,2026-07-22,आँप(मालदह),के.जी.,160.0,180.0,170.0
20140,2026-07-22,आलु रातो(भारतीय),के जी,33.0,35.0,33.83
20141,2026-07-22,आलु रातो(मुडे),केजी,42.0,47.0,44.67
20142,2026-07-22,आलु रातो(लाम्चो),के.जी.,44.0,48.0,46.17
20143,2026-07-22,इमली,के.जी.,160.0,180.0,170.0
20144,2026-07-22,काउली स्थानिय,के.जी.,60.0,80.0,68.33
20145,2026-07-22,काक्रो(लोकल),के.जी.,50.0,70.0,59.17
20146,2026-07-22,काक्रो(लोकलक्रस),के.जी.,50.0,70.0,56.67
20147,2026-07-22,काक्रो(हाइब्रीड),के जी,20.0,30.0,23.33
20148,2026-07-22,कागती,के.जी.,160.0,200.0,185.0
20149,2026-07-22,कुरीलो,के.जी.,300.0,400.0,350.0
20150,2026-07-22,केरा(नेपाली),दर्जन,200.0,300.0,250.0
20151,2026-07-22,केरा(मालभोग),दर्जन,180.0,200.0,190.0
20152,2026-07-22,खुर्सानी हरियो(अकबरे),के जी,150.0,250.0,183.33
20153,2026-07-22,खुर्सानी हरियो(बुलेट),के जी,40.0,50.0,44.17
20154,2026-07-22,खुर्सानी हरियो(माछे),के जी,40.0,50.0,44.17
20155,2026-07-22,खुर्सानी हरियो(लाम्चो),के जी,50.0,60.0,54.17
20156,2026-07-22,खु्र्सानी सुकेको,के.जी.,450.0,500.0,475.0
20157,2026-07-22,गाजर(तराई),केजी,90.0,100.0,94.17
20158,2026-07-22,गाजर(लोकल),के.जी.,100.0,120.0,110.0
20159,2026-07-22,गान्टे मूला,के.जी.,80.0,90.0,85.0
20160,2026-07-22,गुन्दुक,के.जी.,300.0,350.0,325.0
20161,2026-07-22,गोलभेडा ठूलो(नेपाली),के.जी.,40.0,50.0,44.17
20162,2026-07-22,गोलभेडा सानो(टनेल),के जी,26.0,35.0,30.67
20163,2026-07-22,गोलभेडा सानो(लोकल),के.जी.,15.0,20.0,18.0
20164,2026-07-22,घिउ सिमी(राजमा),केजी,100.0,130.0,116.67
20165,2026-07-22,घिउ सिमी(लोकल),के.जी.,100.0,120.0,107.5
20166,2026-07-22,घिउ सिमी(हाइब्रीड),केजी,90.0,100.0,94.38
20167,2026-07-22,घिरौला,के.जी.,50.0,60.0,54.17
20168,2026-07-22,चिचिण्डो,के.जी.,20.0,30.0,24.17
20169,2026-07-22,चुकुन्दर,के.जी.,60.0,70.0,65.0
20170,2026-07-22,च्याउ(कन्य),के.जी.,230.0,260.0,248.33
20171,2026-07-22,च्याउ(डल्ले),के जी,400.0,450.0,430.0
20172,2026-07-22,छ्यापी सुकेको,के.जी.,180.0,200.0,190.0
20173,2026-07-22,जिरीको साग,के.जी.,90.0,100.0,95.0
20174,2026-07-22,जुनार,के.जी.,270.0,300.0,285.0
20175,2026-07-22,झिगूनी,के.जी.,60.0,70.0,63.75
20176,2026-07-22,टाटे सिमी,के.जी.,70.0,80.0,74.17
20177,2026-07-22,तरबुजा(हरियो),के.जी.,60.0,70.0,65.0
20178,2026-07-22,ताजा माछा(छडी),के जी,280.0,300.0,290.0
20179,2026-07-22,ताजा माछा(बचुवा),के जी,280.0,300.0,290.0
20180,2026-07-22,ताजा माछा(रहु),के जी,320.0,340.0,330.0
20181,2026-07-22,तामा,के.जी.,140.0,160.0,150.0
20182,2026-07-22,तितो करेला,के.जी.,40.0,50.0,44.38
20183,2026-07-22,तोफु,के.जी.,140.0,160.0,148.75
20184,2026-07-22,तोरीको साग,के.जी.,90.0,110.0,97.5
20185,2026-07-22,नरिवल(काँचो),के जी,60.0,80.0,70.0
20186,2026-07-22,नरिवल(हरियो),के जी,150.0,170.0,160.0
20187,2026-07-22,नासपाती(लोकल),के.जी.,100.0,110.0,105.0
20188,2026-07-22,न्यूरो,के.जी.,90.0,100.0,95.0
20189,2026-07-22,परवर(तराई),केजी,40.0,50.0,44.17
20190,2026-07-22,परवर(लोकल),के.जी.,40.0,50.0,44.17
20191,2026-07-22,पार्सले,के.जी.,400.0,500.0,450.0
20192,2026-07-22,पालूगो साग,के.जी.,100.0,120.0,110.0
20193,2026-07-22,पिंडालू,के.जी.,90.0,100.0,95.0
20194,2026-07-22,पुदीना,के.जी.,250.0,300.0,275.0
20195,2026-07-22,प्याज सुकेको (भारतीय),के.जी.,54.0,57.0,55.17
20196,2026-07-22,प्याज हरियो,के.जी.,80.0,100.0,90.0
20197,2026-07-22,फर्सी पाकेको,के.जी.,50.0,60.0,54.17
20198,2026-07-22,बन्दा(लोकल),के.जी.,20.0,30.0,25.0
20199,2026-07-22,बोडी(तने),के.जी.,90.0,110.0,100.0
20200,2026-07-22,ब्रोकाउली,के.जी.,90.0,110.0,101.67
20201,2026-07-22,भटमासकोशा,के.जी.,80.0,100.0,86.67
20202,2026-07-22,भन्टा डल्लो,के.जी.,50.0,60.0,54.38
20203,2026-07-22,भन्टा लाम्चो,के.जी.,40.0,50.0,44.38
20204,2026-07-22,भिण्डी,के.जी.,60.0,70.0,64.17
20205,2026-07-22,भुई कटहर,प्रति गोटा,180.0,200.0,190.0
20206,2026-07-22,भेडे खु्र्सानी,के.जी.,40.0,50.0,44.17
20207,2026-07-22,मकै बोडी,केजी,50.0,60.0,54.17
20208,2026-07-22,माछा सुकेको,के.जी.,800.0,1000.0,875.0
20209,2026-07-22,मूला रातो,के.जी.,25.0,35.0,28.75
20210,2026-07-22,मेवा(नेपाली),के.जी.,80.0,90.0,85.0
20211,2026-07-22,मेवा(भारतीय),केजी,100.0,120.0,110.0
20212,2026-07-22,राजा च्याउ,के.जी.,300.0,320.0,308.33
20213,2026-07-22,रातो आलु(गोलो),के जी,42.0,47.0,44.33
20214,2026-07-22,रातो बन्दा,के.जी.,30.0,40.0,35.0
20215,2026-07-22,रायो साग,के.जी.,120.0,130.0,125.0
20216,2026-07-22,रुख कटहर,के.जी.,40.0,50.0,45.0
20217,2026-07-22,लसुन सुकेको चाइनिज,के.जी.,200.0,230.0,215.0
20218,2026-07-22,लसुन सुकेको नेपाली,के.जी.,180.0,200.0,190.71
20219,2026-07-22,लौका,के.जी.,50.0,60.0,54.38
20220,2026-07-22,सिताके च्याउ,के.जी.,800.0,1000.0,925.0
20221,2026-07-22,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,18.75
20222,2026-07-22,सेलरी,के.जी.,180.0,200.0,190.0
20223,2026-07-22,सौफको साग,के.जी.,90.0,100.0,95.0
20224,2026-07-22,स्कूस,के.जी.,40.0,50.0,45.0
20225,2026-07-22,स्याउ(फूजी),के जी,280.0,300.0,290.0
20226,2026-07-22,हरियो धनिया,के.जी.,150.0,200.0,175.0
20227,2026-07-22,हरियो फर्सी(डल्लो),केजी,50.0,60.0,53.75
20228,2026-07-23,अदुवा,के.जी.,200.0,230.0,215.0
20229,2026-07-23,अनार,के.जी.,450.0,500.0,475.0
20230,2026-07-23,आँप(दसहरी),केजी,160.0,180.0,170.0
20231,2026-07-23,आँप(मालदह),के.जी.,160.0,180.0,170.0
20232,2026-07-23,आलु रातो(भारतीय),के जी,33.0,35.0,34.25
20233,2026-07-23,आलु रातो(मुडे),केजी,44.0,48.0,46.33
20234,2026-07-23,आलु रातो(लाम्चो),के.जी.,45.0,48.0,46.5
20235,2026-07-23,आलु सेतो,के.जी.,30.0,34.0,32.0
20236,2026-07-23,इमली,के.जी.,160.0,180.0,170.0
20237,2026-07-23,काउली स्थानिय,के.जी.,80.0,90.0,84.17
20238,2026-07-23,काक्रो(लोकल),के.जी.,50.0,70.0,59.0
20239,2026-07-23,काक्रो(लोकलक्रस),के.जी.,40.0,50.0,45.0
20240,2026-07-23,काक्रो(हाइब्रीड),के जी,15.0,25.0,20.0
20241,2026-07-23,कागती,के.जी.,160.0,200.0,177.5
20242,2026-07-23,कुरीलो,के.जी.,300.0,400.0,337.5
20243,2026-07-23,केरा(नेपाली),दर्जन,200.0,300.0,250.0
20244,2026-07-23,केरा(मालभोग),दर्जन,180.0,200.0,190.0
20245,2026-07-23,खुर्सानी हरियो(अकबरे),के जी,150.0,200.0,175.0
20246,2026-07-23,खुर्सानी हरियो(बुलेट),के जी,40.0,50.0,46.67
20247,2026-07-23,खुर्सानी हरियो(माछे),के जी,40.0,60.0,47.5
20248,2026-07-23,खुर्सानी हरियो(लाम्चो),के जी,50.0,60.0,53.33
20249,2026-07-23,खु्र्सानी सुकेको,के.जी.,450.0,500.0,475.0
20250,2026-07-23,गाजर(तराई),केजी,80.0,90.0,86.67
20251,2026-07-23,गाजर(लोकल),के.जी.,90.0,110.0,101.0
20252,2026-07-23,गान्टे मूला,के.जी.,90.0,100.0,95.0
20253,2026-07-23,गुन्दुक,के.जी.,300.0,350.0,325.0
20254,2026-07-23,गोलभेडा ठूलो(नेपाली),के.जी.,40.0,50.0,44.5
20255,2026-07-23,गोलभेडा सानो(टनेल),के जी,28.0,40.0,33.0
20256,2026-07-23,गोलभेडा सानो(लोकल),के.जी.,15.0,20.0,17.5
20257,2026-07-23,घिउ सिमी(राजमा),केजी,120.0,140.0,130.0
20258,2026-07-23,घिउ सिमी(लोकल),के.जी.,100.0,130.0,120.0
20259,2026-07-23,घिउ सिमी(हाइब्रीड),केजी,100.0,130.0,115.0
20260,2026-07-23,घिरौला,के.जी.,70.0,80.0,75.0
20261,2026-07-23,चिचिण्डो,के.जी.,30.0,40.0,35.0
20262,2026-07-23,चुकुन्दर,के.जी.,60.0,70.0,65.0
20263,2026-07-23,च्याउ(कन्य),के.जी.,240.0,260.0,251.67
20264,2026-07-23,च्याउ(डल्ले),के जी,400.0,450.0,425.0
20265,2026-07-23,छ्यापी सुकेको,के.जी.,180.0,200.0,190.0
20266,2026-07-23,जिरीको साग,के.जी.,90.0,100.0,95.0
20267,2026-07-23,जुनार,के.जी.,270.0,300.0,285.0
20268,2026-07-23,झिगूनी,के.जी.,80.0,90.0,85.0
20269,2026-07-23,टाटे सिमी,के.जी.,80.0,90.0,85.0
20270,2026-07-23,तरबुजा(हरियो),के.जी.,60.0,70.0,65.0
20271,2026-07-23,ताजा माछा(छडी),के जी,280.0,300.0,290.0
20272,2026-07-23,ताजा माछा(बचुवा),के जी,280.0,300.0,290.0
20273,2026-07-23,ताजा माछा(रहु),के जी,320.0,340.0,330.0
20274,2026-07-23,तामा,के.जी.,140.0,160.0,150.0
20275,2026-07-23,तितो करेला,के.जी.,60.0,70.0,65.0
20276,2026-07-23,तोफु,के.जी.,140.0,160.0,150.0
20277,2026-07-23,तोरीको साग,के.जी.,90.0,100.0,95.0
20278,2026-07-23,नरिवल(काँचो),के जी,60.0,80.0,70.0
20279,2026-07-23,नरिवल(हरियो),के जी,150.0,170.0,160.0
20280,2026-07-23,नासपाती(लोकल),के.जी.,100.0,120.0,110.0
20281,2026-07-23,न्यूरो,के.जी.,90.0,100.0,95.0
20282,2026-07-23,परवर(तराई),केजी,40.0,50.0,45.0
20283,2026-07-23,परवर(लोकल),के.जी.,40.0,50.0,45.0
20284,2026-07-23,पालूगो साग,के.जी.,100.0,120.0,110.0
20285,2026-07-23,पिंडालू,के.जी.,90.0,100.0,95.0
20286,2026-07-23,पुदीना,के.जी.,250.0,300.0,275.0
20287,2026-07-23,प्याज सुकेको (भारतीय),के.जी.,54.0,57.0,55.8
20288,2026-07-23,प्याज हरियो,के.जी.,80.0,100.0,90.0
20289,2026-07-23,फर्सी पाकेको,के.जी.,50.0,60.0,55.0
20290,2026-07-23,बन्दा(लोकल),के.जी.,20.0,30.0,23.75
20291,2026-07-23,बोडी(तने),के.जी.,100.0,120.0,110.0
20292,2026-07-23,ब्रोकाउली,के.जी.,110.0,120.0,115.0
20293,2026-07-23,भटमासकोशा,के.जी.,80.0,100.0,87.5
20294,2026-07-23,भन्टा डल्लो,के.जी.,50.0,60.0,55.0
20295,2026-07-23,भन्टा लाम्चो,के.जी.,40.0,50.0,45.0
20296,2026-07-23,भिण्डी,के.जी.,60.0,70.0,65.0
20297,2026-07-23,भुई कटहर,प्रति गोटा,180.0,200.0,190.0
20298,2026-07-23,भेडे खु्र्सानी,के.जी.,40.0,60.0,52.5
20299,2026-07-23,मकै बोडी,केजी,60.0,80.0,70.0
20300,2026-07-23,माछा सुकेको,के.जी.,800.0,1000.0,900.0
20301,2026-07-23,मूला रातो,के.जी.,25.0,30.0,27.5
20302,2026-07-23,मेवा(नेपाली),के.जी.,80.0,90.0,85.0
20303,2026-07-23,मेवा(भारतीय),केजी,100.0,120.0,110.0
20304,2026-07-23,राजा च्याउ,के.जी.,300.0,320.0,308.33
20305,2026-07-23,रातो आलु(गोलो),के जी,46.0,47.0,46.5
20306,2026-07-23,रातो बन्दा,के.जी.,30.0,40.0,35.0
20307,2026-07-23,रायो साग,के.जी.,120.0,150.0,135.0
20308,2026-07-23,रुख कटहर,के.जी.,40.0,50.0,45.0
20309,2026-07-23,लसुन सुकेको चाइनिज,के.जी.,200.0,240.0,220.0
20310,2026-07-23,लसुन सुकेको नेपाली,के.जी.,180.0,200.0,190.0
20311,2026-07-23,लसुन हरियो,के.जी.,80.0,100.0,92.0
20312,2026-07-23,लौका,के.जी.,60.0,70.0,65.0
20313,2026-07-23,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
20314,2026-07-23,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,18.75
20315,2026-07-23,सेलरी,के.जी.,180.0,500.0,320.0
20316,2026-07-23,सौफको साग,के.जी.,90.0,100.0,95.0
20317,2026-07-23,स्कूस,के.जी.,60.0,70.0,63.33
20318,2026-07-23,स्याउ(फूजी),के जी,280.0,300.0,290.0
20319,2026-07-23,हरियो धनिया,के.जी.,200.0,250.0,226.0
20320,2026-07-23,हरियो फर्सी(डल्लो),केजी,60.0,70.0,65.0
20321,2026-07-24,अदुवा,के.जी.,200.0,230.0,215.0
20322,2026-07-24,अनार,के.जी.,450.0,500.0,475.0
20323,2026-07-24,आँप(दसहरी),केजी,160.0,180.0,170.0
20324,2026-07-24,आँप(मालदह),के.जी.,160.0,180.0,170.0
20325,2026-07-24,आलु रातो(भारतीय),के जी,33.0,35.0,33.75
20326,2026-07-24,आलु रातो(मुडे),केजी,44.0,48.0,45.5
20327,2026-07-24,आलु रातो(लाम्चो),के.जी.,45.0,48.0,46.83
20328,2026-07-24,आलु सेतो,के.जी.,30.0,35.0,32.5
20329,2026-07-24,इमली,के.जी.,160.0,180.0,170.0
20330,2026-07-24,काउली स्थानिय,के.जी.,80.0,100.0,86.25
20331,2026-07-24,काक्रो(लोकल),के.जी.,50.0,70.0,60.0
20332,2026-07-24,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,53.75
20333,2026-07-24,काक्रो(हाइब्रीड),के जी,15.0,25.0,21.25
20334,2026-07-24,कागती,के.जी.,180.0,220.0,203.33
20335,2026-07-24,कुरीलो,के.जी.,300.0,400.0,350.0
20336,2026-07-24,केरा(नेपाली),दर्जन,200.0,300.0,250.0
20337,2026-07-24,केरा(मालभोग),दर्जन,180.0,200.0,190.0
20338,2026-07-24,खुर्सानी हरियो(अकबरे),के जी,150.0,250.0,212.5
20339,2026-07-24,खुर्सानी हरियो(बुलेट),के जी,40.0,50.0,43.75
20340,2026-07-24,खुर्सानी हरियो(माछे),के जी,60.0,70.0,66.25
20341,2026-07-24,खुर्सानी हरियो(लाम्चो),के जी,50.0,60.0,53.75
20342,2026-07-24,खु्र्सानी सुकेको,के.जी.,450.0,500.0,475.0
20343,2026-07-24,गाजर(तराई),केजी,80.0,90.0,84.17
20344,2026-07-24,गाजर(लोकल),के.जी.,90.0,110.0,100.0
20345,2026-07-24,गान्टे मूला,के.जी.,100.0,120.0,110.0
20346,2026-07-24,गुन्दुक,के.जी.,300.0,350.0,325.0
20347,2026-07-24,गोलभेडा ठूलो(नेपाली),के.जी.,40.0,50.0,44.13
20348,2026-07-24,गोलभेडा सानो(टनेल),के जी,27.0,39.0,32.5
20349,2026-07-24,गोलभेडा सानो(लोकल),के.जी.,15.0,20.0,17.0
20350,2026-07-24,घिउ सिमी(लोकल),के.जी.,110.0,130.0,120.0
20351,2026-07-24,घिउ सिमी(हाइब्रीड),केजी,110.0,130.0,120.0
20352,2026-07-24,घिरौला,के.जी.,90.0,100.0,95.0
20353,2026-07-24,चिचिण्डो,के.जी.,30.0,40.0,35.0
20354,2026-07-24,चुकुन्दर,के.जी.,60.0,70.0,65.0
20355,2026-07-24,च्याउ(कन्य),के.जी.,240.0,280.0,256.67
20356,2026-07-24,च्याउ(डल्ले),के जी,400.0,450.0,425.0
20357,2026-07-24,छ्यापी सुकेको,के.जी.,180.0,200.0,187.5
20358,2026-07-24,जिरीको साग,के.जी.,90.0,100.0,95.0
20359,2026-07-24,जुनार,के.जी.,270.0,300.0,285.0
20360,2026-07-24,झिगूनी,के.जी.,70.0,80.0,76.25
20361,2026-07-24,टाटे सिमी,के.जी.,80.0,90.0,85.0
20362,2026-07-24,तरबुजा(हरियो),के.जी.,60.0,70.0,65.0
20363,2026-07-24,ताजा माछा(छडी),के जी,280.0,300.0,290.0
20364,2026-07-24,ताजा माछा(बचुवा),के जी,280.0,300.0,290.0
20365,2026-07-24,ताजा माछा(रहु),के जी,320.0,340.0,330.0
20366,2026-07-24,तामा,के.जी.,140.0,160.0,150.0
20367,2026-07-24,तितो करेला,के.जी.,60.0,70.0,65.0
20368,2026-07-24,तोफु,के.जी.,140.0,160.0,150.0
20369,2026-07-24,तोरीको साग,के.जी.,100.0,120.0,110.0
20370,2026-07-24,नरिवल(काँचो),के जी,60.0,80.0,70.0
20371,2026-07-24,नरिवल(हरियो),के जी,150.0,170.0,160.0
20372,2026-07-24,नासपाती(लोकल),के.जी.,100.0,120.0,110.0
20373,2026-07-24,न्यूरो,के.जी.,90.0,100.0,95.0
20374,2026-07-24,परवर(तराई),केजी,40.0,60.0,50.0
20375,2026-07-24,परवर(लोकल),के.जी.,40.0,60.0,50.0
20376,2026-07-24,पार्सले,के.जी.,400.0,500.0,450.0
20377,2026-07-24,पालूगो साग,के.जी.,100.0,120.0,110.0
20378,2026-07-24,पिंडालू,के.जी.,90.0,100.0,95.0
20379,2026-07-24,पुदीना,के.जी.,250.0,300.0,275.0
20380,2026-07-24,प्याज सुकेको (भारतीय),के.जी.,54.0,57.0,55.67
20381,2026-07-24,प्याज हरियो,के.जी.,80.0,100.0,90.0
20382,2026-07-24,फर्सी पाकेको,के.जी.,50.0,60.0,55.0
20383,2026-07-24,बन्दा(लोकल),के.जी.,20.0,30.0,25.0
20384,2026-07-24,बोडी(तने),के.जी.,100.0,120.0,110.0
20385,2026-07-24,ब्रोकाउली,के.जी.,110.0,120.0,115.0
20386,2026-07-24,भटमासकोशा,के.जी.,90.0,100.0,95.0
20387,2026-07-24,भन्टा डल्लो,के.जी.,50.0,60.0,53.75
20388,2026-07-24,भन्टा लाम्चो,के.जी.,40.0,50.0,44.5
20389,2026-07-24,भिण्डी,के.जी.,70.0,80.0,73.75
20390,2026-07-24,भुई कटहर,प्रति गोटा,180.0,200.0,190.0
20391,2026-07-24,भेडे खु्र्सानी,के.जी.,60.0,70.0,65.0
20392,2026-07-24,मकै बोडी,केजी,60.0,70.0,65.0
20393,2026-07-24,माछा सुकेको,के.जी.,800.0,1000.0,875.0
20394,2026-07-24,मूला रातो,के.जी.,25.0,30.0,27.5
20395,2026-07-24,मेवा(नेपाली),के.जी.,80.0,90.0,85.0
20396,2026-07-24,मेवा(भारतीय),केजी,100.0,120.0,110.0
20397,2026-07-24,राजा च्याउ,के.जी.,300.0,320.0,306.67
20398,2026-07-24,रातो आलु(गोलो),के जी,45.0,47.0,46.33
20399,2026-07-24,रातो बन्दा,के.जी.,30.0,40.0,35.0
20400,2026-07-24,रायो साग,के.जी.,150.0,200.0,175.0
20401,2026-07-24,रुख कटहर,के.जी.,40.0,50.0,45.0
20402,2026-07-24,लसुन सुकेको चाइनिज,के.जी.,200.0,240.0,217.5
20403,2026-07-24,लसुन सुकेको नेपाली,के.जी.,180.0,200.0,187.5
20404,2026-07-24,लसुन हरियो,के.जी.,100.0,120.0,110.0
20405,2026-07-24,लौका,के.जी.,60.0,70.0,65.0
20406,2026-07-24,सिताके च्याउ,के.जी.,800.0,1000.0,875.0
20407,2026-07-24,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,18.75
20408,2026-07-24,सेलरी,के.जी.,180.0,200.0,190.0
20409,2026-07-24,सौफको साग,के.जी.,100.0,120.0,110.0
20410,2026-07-24,स्कूस,के.जी.,50.0,60.0,55.0
20411,2026-07-24,स्याउ(फूजी),के जी,280.0,300.0,290.0
20412,2026-07-24,हरियो धनिया,के.जी.,200.0,300.0,250.0
20413,2026-07-24,हरियो फर्सी(डल्लो),केजी,60.0,70.0,65.0
20414,2026-07-25,अदुवा,के.जी.,200.0,230.0,215.0
20415,2026-07-25,अनार,के.जी.,450.0,500.0,475.0
20416,2026-07-25,अमला,के.जी,250.0,300.0,275.0
20417,2026-07-25,आँप(दसहरी),केजी,180.0,200.0,190.0
20418,2026-07-25,आँप(मालदह),के.जी.,180.0,200.0,190.0
20419,2026-07-25,आभोकाडो,के.जी,700.0,800.0,750.0
20420,2026-07-25,आलु रातो(भारतीय),के जी,33.0,35.0,33.67
20421,2026-07-25,आलु रातो(मुडे),केजी,45.0,47.0,46.0
20422,2026-07-25,आलु रातो(लाम्चो),के.जी.,46.0,48.0,47.0
20423,2026-07-25,आलु सेतो,के.जी.,30.0,35.0,32.5
20424,2026-07-25,इमली,के.जी.,160.0,180.0,170.0
20425,2026-07-25,काउली स्थानिय,के.जी.,90.0,120.0,97.0
20426,2026-07-25,काक्रो(लोकल),के.जी.,60.0,70.0,65.0
20427,2026-07-25,काक्रो(लोकलक्रस),के.जी.,60.0,70.0,64.38
20428,2026-07-25,काक्रो(हाइब्रीड),के जी,15.0,30.0,20.83
20429,2026-07-25,कागती,के.जी.,180.0,200.0,190.0
20430,2026-07-25,कुरीलो,के.जी.,300.0,400.0,350.0
20431,2026-07-25,केरा(नेपाली),दर्जन,200.0,300.0,246.67
20432,2026-07-25,केरा(मालभोग),दर्जन,180.0,200.0,190.0
20433,2026-07-25,खुर्सानी हरियो(अकबरे),के जी,150.0,250.0,200.0
20434,2026-07-25,खुर्सानी हरियो(बुलेट),के जी,50.0,60.0,53.33
20435,2026-07-25,खुर्सानी हरियो(माछे),के जी,60.0,80.0,70.0
20436,2026-07-25,खुर्सानी हरियो(लाम्चो),के जी,60.0,70.0,63.33
20437,2026-07-25,खु्र्सानी सुकेको,के.जी.,450.0,500.0,475.0
20438,2026-07-25,गाजर(तराई),केजी,80.0,90.0,85.0
20439,2026-07-25,गाजर(लोकल),के.जी.,100.0,120.0,110.0
20440,2026-07-25,गान्टे मूला,के.जी.,150.0,200.0,175.0
20441,2026-07-25,गुन्दुक,के.जी.,300.0,350.0,325.0
20442,2026-07-25,गोलभेडा ठूलो(नेपाली),के.जी.,40.0,50.0,44.5
20443,2026-07-25,गोलभेडा सानो(टनेल),के जी,24.0,35.0,29.67
20444,2026-07-25,गोलभेडा सानो(लोकल),के.जी.,15.0,20.0,17.5
20445,2026-07-25,घिउ सिमी(राजमा),केजी,130.0,160.0,142.5
20446,2026-07-25,घिउ सिमी(लोकल),के.जी.,120.0,140.0,130.0
20447,2026-07-25,घिउ सिमी(हाइब्रीड),केजी,120.0,140.0,130.0
